Time Unit,Vervet Population,Leopard Population,Hawk Population,Python Population,Predator Population,Deaths due to Leopard,Deaths due to Hawk,Deaths due to Python,Total Predation Deaths,Starvation Deaths,Average Fear Level,Average Hunger Level,Average Energy Level
82,296,10,10,10,30,0,0,0,0,0,177.4189189189189,88.61564189189193,911.3843581081084
83,296,10,10,10,30,0,0,0,0,0,176.93243243243242,89.70324662162164,910.2967533783788
84,296,10,10,10,30,0,0,0,0,0,176.74324324324326,90.7907601351351,909.2092398648647
85,296,10,10,10,30,0,0,0,0,0,176.25675675675674,91.87803378378376,908.121966216216
86,296,10,10,10,30,0,0,0,0,0,175.77027027027026,92.96506756756757,907.0349324324324
87,296,10,10,10,30,0,0,0,0,0,175.28378378378378,94.0518614864865,905.9481385135139
88,296,10,10,10,30,0,0,0,0,0,174.8918918918919,95.13846283783784,904.8615371621622
89,296,10,10,10,30,0,0,0,0,0,174.40540540540542,96.22482432432437,903.775175675676
90,296,10,10,10,30,0,0,0,0,0,176.9527027027027,97.31246621621621,902.6875337837836
91,296,10,10,10,30,0,0,0,0,0,176.45945945945945,98.39986486486494,901.6001351351356
92,296,10,10,10,30,0,0,0,0,0,176.4527027027027,99.48726351351357,900.5127364864871
93,296,10,10,10,30,0,0,0,0,0,175.95945945945945,100.57441891891895,899.4255810810811
94,296,10,10,10,30,0,0,0,0,0,175.46621621621622,101.66133108108112,898.3386689189194
95,296,10,10,10,30,0,0,0,0,0,174.97297297297297,102.74799999999996,897.2519999999996
96,296,10,10,10,30,0,0,0,0,0,175.02027027027026,103.83469594594597,896.1653040540536
97,295,10,10,10,30,0,0,0,0,0,175.11864406779662,104.94800000000005,895.0519999999999
98,295,10,10,10,30,0,0,0,0,0,174.62372881355932,106.0345016949153,893.9654983050849
99,295,10,10,10,30,0,0,0,0,0,174.12881355932203,107.12075932203388,892.8792406779667
100,295,10,10,10,30,0,0,0,0,0,177.6813559322034,108.20880000000002,891.7911999999999
101,295,10,10,10,30,0,0,0,0,0,177.17966101694915,109.27677627118648,890.7232237288134
102,295,10,10,10,30,0,0,0,0,0,176.67796610169492,110.05688644067835,889.9431135593194
103,295,10,10,10,30,0,0,0,0,0,176.1762711864407,111.15897474576276,888.8410252542359
104,295,10,10,10,30,0,0,0,0,0,176.63728813559322,112.22723745843119,887.7727625415715
105,295,10,10,10,30,0,0,0,0,0,176.135593220339,113.32933237859827,886.6706676214048
106,295,10,10,10,30,0,0,0,0,0,175.63389830508476,114.29540796239806,885.7045920375972
107,295,10,10,10,30,0,0,0,0,0,175.13220338983052,114.99004055770202,885.0099594423011
108,295,10,10,10,30,0,0,0,0,0,174.98305084745763,116.00625604127657,883.9937439587206
109,295,10,10,10,30,0,0,0,0,0,174.4813559322034,117.02219746466236,882.9778025353424
110,295,10,10,10,30,0,0,0,0,0,275.1593220338983,118.15264913100842,881.84735086899
111,295,10,10,10,30,0,0,0,0,0,274.4135593220339,119.06267100962815,880.9373289903714
112,295,10,10,10,30,0,0,0,0,0,274.83389830508474,119.93909793534428,880.060902064656
113,295,10,10,10,30,0,0,0,0,0,274.08813559322033,121.05233903576988,878.9476609642317
114,295,10,10,10,30,0,0,0,0,0,273.3423728813559,122.14834260975503,877.851657390245
115,295,10,10,10,30,0,0,0,0,0,272.5966101694915,123.22691080740967,876.77308919259
116,295,10,10,10,30,0,0,0,0,0,272.6101694915254,124.0002806624059,875.9997193375965
117,295,10,10,10,30,0,0,0,0,0,271.864406779661,124.79029736034485,875.2097026396539
118,295,10,10,10,30,0,0,0,0,0,271.1186440677966,125.85119473243383,874.1488052675638
119,295,10,10,10,30,0,0,0,0,0,270.3728813559322,126.92873203098392,873.0712679690178
120,295,10,10,10,30,0,0,0,0,0,273.2406779661017,128.00736006643058,871.9926399335684
121,295,10,10,10,30,0,0,0,0,0,272.48813559322036,128.6960396260645,871.3039603739375
122,295,10,10,10,30,0,0,0,0,0,271.73559322033896,129.4687262080332,870.531273791967
123,295,10,10,10,30,0,0,0,0,0,270.9830508474576,130.5294252722762,869.4705747277211
124,295,10,10,10,30,0,0,0,0,0,271.97966101694914,131.57350564456618,868.4264943554359
125,295,10,10,10,30,0,0,0,0,0,271.2271186440678,132.548388756826,867.4516112431716
126,295,10,10,10,30,0,0,0,0,0,270.47457627118644,133.0313951301305,866.9686048698663
127,295,10,10,10,30,0,0,0,0,0,269.7220338983051,133.66615713875402,866.3338428612482
128,295,10,10,10,30,0,0,0,0,0,269.74237288135595,134.60602843449843,865.3939715655
129,295,10,10,10,30,0,0,0,0,0,268.9898305084746,135.5457539099586,864.4542460900402
130,295,10,10,10,30,0,0,0,0,0,283.4508474576271,136.3892734724481,863.6107265275522
131,295,10,10,10,30,0,0,0,0,0,282.6576271186441,136.808435666874,863.1915643331279
132,295,10,10,10,30,0,0,0,0,0,282.6372881355932,137.5157092092552,862.4842907907469
133,295,10,10,10,30,0,0,0,0,0,281.84406779661015,138.49375499361793,861.50624500638
134,294,10,10,10,30,0,0,0,0,0,279.04761904761904,139.41611403558832,860.5838859644125
135,294,10,10,10,30,0,0,0,0,0,278.25850340136054,140.10195450948052,859.8980454905169
136,294,10,10,10,30,0,0,0,0,0,278.7755102040816,140.5152119087602,859.4847880912406
137,294,10,10,10,30,0,0,0,0,0,277.98639455782313,141.11510690315222,858.8848930968473
138,294,10,10,10,30,0,0,0,0,0,277.19727891156464,142.0206835681864,857.9793164318124
139,294,10,10,10,30,0,0,0,0,0,276.40816326530614,142.9600679841383,857.0399320158625
140,294,10,10,10,30,0,0,0,0,0,289.5578231292517,143.51339453901258,856.486605460988
141,294,9,10,10,29,0,0,0,0,0,288.734693877551,143.94719593893157,856.0528040610676
142,294,9,10,10,29,0,0,0,0,0,287.91156462585036,144.58459787679143,855.4154021232092
143,294,9,10,10,29,0,0,0,0,0,287.08843537414964,145.56165121286952,854.4383487871293
