Time Unit,Vervet Population,Leopard Population,Hawk Population,Python Population,Predator Population,Deaths due to Leopard,Deaths due to Hawk,Deaths due to Python,Total Predation Deaths,Starvation Deaths,Average Fear Level,Average Hunger Level,Average Energy Level
24,99,2,2,2,6,0,0,0,0,1,0.0,516.5044639035335,483.4955360964665
25,99,2,2,2,6,0,0,0,0,1,0.0,516.5043863843487,483.49561361565134
26,99,2,2,2,6,0,0,0,0,1,0.0,516.504308865164,483.49569113483597
27,99,2,2,2,6,0,0,0,0,1,0.0,516.5042313459793,483.49576865402065
28,99,2,2,2,6,0,0,0,0,1,0.0,516.5041538267947,483.49584617320545
29,99,2,2,2,6,0,0,0,0,1,0.0,516.5040763076098,483.4959236923902
30,99,2,2,2,6,0,0,0,0,1,0.0,516.5039987884251,483.4960012115749
31,99,2,2,2,6,0,0,0,0,1,0.0,516.5039212692402,483.4960787307596
32,99,2,2,2,6,0,0,0,0,1,0.0,516.5038437500558,483.4961562499444
33,99,2,2,2,6,0,0,0,0,1,0.0,516.5037662308711,483.49623376912893
34,99,2,2,2,6,0,0,0,0,1,0.0,516.5036887116863,483.4963112883135
35,99,2,2,2,6,0,0,0,0,1,0.0,516.5036111925017,483.4963888074984
36,99,2,2,2,6,0,0,0,0,1,0.0,516.5035243145895,483.4964756854105
37,99,2,2,2,6,0,0,0,0,1,0.0,516.5034374366771,483.4965625633228
38,99,2,2,2,6,0,0,0,0,1,0.0,516.5033505587652,483.49664944123475
39,99,2,2,2,6,0,0,0,0,1,0.0,516.5032636808531,483.49673631914686
40,99,2,2,2,6,0,0,0,0,1,0.0,516.503176802941,483.49682319705903
41,99,2,2,2,6,0,0,0,0,1,0.0,516.503089925029,483.4969100749709
42,99,2,2,2,6,0,0,0,0,1,0.0,516.503003047117,483.49699695288297
43,99,2,2,2,6,0,0,0,0,1,0.0,516.5029161692049,483.49708383079525
44,99,2,2,2,6,0,0,0,0,1,0.0,516.5028292912926,483.49717070870753
45,99,2,2,2,6,0,0,0,0,1,0.0,516.5027424133806,483.49725758661947
46,99,2,2,2,6,0,0,0,0,1,0.0,516.5026555354685,483.49734446453135
47,99,2,2,2,6,0,0,0,0,1,0.0,516.5025686575563,483.4974313424437
48,99,2,2,2,6,0,0,0,0,1,0.0,516.5024817796444,483.4975182203558
49,99,2,2,2,6,0,0,0,0,1,0.0,516.5023949017323,483.49760509826774
50,99,2,2,2,6,0,0,0,0,1,0.0,516.5023080238201,483.49769197617974
51,99,2,2,2,6,0,0,0,0,1,0.0,516.5022211459084,483.49777885409156
52,99,2,2,2,6,0,0,0,0,1,0.0,516.5021342679959,483.49786573200413
53,99,2,2,2,6,0,0,0,0,1,0.0,516.5020473900837,483.4979526099161
54,99,2,2,2,6,0,0,0,0,1,0.0,516.501960512172,483.4980394878279
55,99,2,2,2,6,0,0,0,0,1,0.0,516.5018736342599,483.49812636574023
56,99,2,2,2,6,0,0,0,0,1,0.0,516.5017867563479,483.49821324365223
57,99,2,2,2,6,0,0,0,0,1,0.0,516.5016998784356,483.4983001215644
58,99,2,2,2,6,0,0,0,0,1,0.0,516.5016130005237,483.4983869994763
59,99,2,2,2,6,0,0,0,0,1,0.0,516.5015261226118,483.4984738773882
60,99,2,2,2,6,0,0,0,0,1,0.0,516.5014392446994,483.49856075530056
61,99,2,2,2,6,0,0,0,0,1,0.0,516.5013523667875,483.49864763321244
62,99,2,2,2,6,0,0,0,0,1,0.0,516.5012654888754,483.49873451112444
63,99,2,2,2,6,0,0,0,0,1,0.0,516.5011786109633,483.4988213890367
64,99,2,2,2,6,0,0,0,0,1,0.0,516.5010917330513,483.4989082669488
65,99,2,2,2,6,0,0,0,0,1,0.0,516.5010048551393,483.49899514486077
66,99,2,2,2,6,0,0,0,0,1,0.0,516.5009179772273,483.4990820227726
67,99,2,2,2,6,0,0,0,0,1,0.0,516.5008310993154,483.4991689006846
68,99,2,2,2,6,0,0,0,0,1,0.0,516.500744221403,483.49925577859693
69,99,2,2,2,6,0,0,0,0,1,0.0,516.5006573434911,483.49934265650893
70,99,2,2,2,6,0,0,0,0,1,0.0,516.5005704655794,483.4994295344207
71,99,2,2,2,6,0,0,0,0,1,0.0,516.5004835876673,483.49951641233275
72,99,2,2,2,6,0,0,0,0,1,0.0,516.5003967097549,483.4996032902451
73,99,2,2,2,6,0,0,0,0,1,0.0,516.5003098318433,483.49969016815686
74,99,2,2,2,6,0,0,0,0,1,0.0,516.500222953931,483.49977704606886
75,99,2,2,2,6,0,0,0,0,1,0.0,516.5001360760191,483.4998639239809
76,99,2,2,2,6,0,0,0,0,1,0.0,516.5000491981071,483.499950801893
77,99,2,2,2,6,0,0,0,0,1,0.0,516.4999623201948,483.5000376798051
78,99,2,2,2,6,0,0,0,0,1,0.0,516.4998754422829,483.5001245577171
79,99,2,2,2,6,0,0,0,0,1,0.0,516.499788564371,483.50021143562907
80,99,2,2,2,6,0,0,0,0,1,0.0,516.4997016864589,483.5002983135411
81,99,2,2,2,6,0,0,0,0,1,0.0,516.4996054502916,483.50039454970835
82,99,2,2,2,6,0,0,0,0,1,0.0,516.4995092141239,483.50049078587597
83,99,2,2,2,6,0,0,0,0,1,0.0,516.4994129779565,483.5005870220434
84,99,2,2,2,6,0,0,0,0,1,0.0,516.4993073839215,483.5006926160786
85,99,2,2,2,6,0,0,0,0,1,0.0,516.4992017898869,483.5007982101131
86,99,2,2,2,6,0,0,0,0,1,0.0,516.4990961958523,483.5009038041477
87,99,2,2,2,6,0,0,0,0,1,0.0,516.4989906018175,483.50100939818265
88,99,2,2,2,6,0,0,0,0,1,0.0,516.4988850077827,483.5011149922172
89,99,2,2,2,6,0,0,0,0,1,0.0,516.4987794137481,483.50122058625186
90,99,2,2,2,6,0,0,0,0,1,0.0,516.4986738197133,483.5013261802867
91,99,2,2,2,6,0,0,0,0,1,0.0,516.4985682256788,483.50143177432113
92,99,2,2,2,6,0,0,0,0,1,0.0,516.498462631644,483.5015373683562
