Time Unit,Vervet Population,Leopard Population,Hawk Population,Python Population,Predator Population,Deaths due to Leopard,Deaths due to Hawk,Deaths due to Python,Total Predation Deaths,Starvation Deaths,Average Fear Level,Average Hunger Level,Average Energy Level
148,165,1,1,1,3,1,1,1,3,32,117,261.5696572167529,726.3091306620347
149,165,1,1,1,3,1,1,1,3,32,117,261.18627985745184,726.692508021336
150,165,1,1,1,3,1,1,1,3,32,124,309.86290094462026,678.0158869341673
151,160,1,1,1,3,1,1,1,3,37,128,278.11625074279794,709.3837492572018
152,160,1,1,1,3,1,1,1,3,37,128,270.6957673387007,716.8042326612994
153,160,1,1,1,3,1,1,1,3,37,128,268.07133983297183,719.4286601670283
154,160,1,1,1,3,1,1,1,3,37,128,266.3009818336462,721.1990181663541
155,160,1,1,1,3,1,1,1,3,37,128,265.4889635281054,722.0110364718945
156,160,1,1,1,3,1,1,1,3,37,128,264.70516710011185,722.7948328998887
157,160,1,1,1,3,1,1,1,3,37,128,264.2689177666932,723.2310822333062
158,160,1,1,1,3,1,1,1,3,37,128,263.88216672074446,723.6178332792553
159,160,1,1,1,3,1,1,1,3,37,128,263.2495820710326,724.2504179289674
160,160,1,1,1,3,1,1,1,3,37,128,263.1404859023948,724.3595140976056
161,160,1,1,1,3,1,1,1,3,37,128,262.92528229707915,724.5747177029209
162,160,1,1,1,3,1,1,1,3,37,128,262.57768687804736,724.9223131219525
163,160,1,1,1,3,1,1,1,3,37,128,262.2992200418908,725.200779958109
164,160,1,1,1,3,1,1,1,3,37,128,262.20162090519267,725.2983790948072
165,160,1,1,1,3,1,1,1,3,37,128,262.0916391051892,725.4083608948107
166,160,1,1,1,3,1,1,1,3,37,128,261.8311019166949,725.6688980833051
167,160,1,1,1,3,1,1,1,3,37,128,261.38605772271114,726.1139422772885
168,160,1,1,1,3,1,1,1,3,37,128,261.22754179099394,726.2724582090061
169,160,1,1,1,3,1,1,1,3,37,128,260.67931228123786,726.8206877187617
170,160,1,1,1,3,1,1,1,3,37,128,260.25485159659644,727.2451484034034
171,160,1,1,1,3,1,1,1,3,37,128,259.43797659651284,728.0620234034868
172,160,1,1,1,3,1,1,1,3,37,128,258.62283796833225,728.8771620316681
173,160,1,1,1,3,1,1,1,3,37,128,257.607821255465,729.8921787445354
174,160,1,1,1,3,1,1,1,3,37,128,256.8902136415383,730.609786358462
175,160,1,1,1,3,1,1,1,3,37,128,256.057154291097,731.4428457089023
176,160,1,1,1,3,1,1,1,3,37,128,255.5728130718384,731.9271869281615
177,160,1,1,1,3,1,1,1,3,37,128,255.28044309723322,732.2195569027668
178,160,1,1,1,3,1,1,1,3,37,128,254.74389780071178,732.756102199288
179,160,1,1,1,3,1,1,1,3,37,128,254.07452084926044,733.4254791507396
180,160,1,1,1,3,1,1,1,3,37,158,294.1911671159825,693.3088328840174
181,156,1,1,1,3,1,1,1,3,41,212,271.14281081128763,716.0366763681992
182,156,1,1,1,3,1,1,1,3,41,212,266.8697819841144,720.3097051953725
183,156,1,1,1,3,1,1,1,3,41,212,264.8111640054891,722.3683231739983
184,156,1,1,1,3,1,1,1,3,41,212,263.07980817573696,724.09967900375
185,156,1,1,1,3,1,1,1,3,41,212,261.57391252435093,725.6055746551361
186,156,1,1,1,3,1,1,1,3,41,212,260.0118600422591,727.1676271372282
187,156,1,1,1,3,1,1,1,3,41,212,258.4797174056203,728.6997697738664
188,156,1,1,1,3,1,1,1,3,41,212,257.08739694901607,730.0920902304713
189,156,1,1,1,3,1,1,1,3,41,212,255.6332666926134,731.5462204868736
190,156,1,1,1,3,1,1,1,3,41,212,254.4263327335959,732.7531544458913
191,156,1,1,1,3,1,1,1,3,41,212,252.9124760521126,734.2670111273742
192,156,1,1,1,3,1,1,1,3,41,212,251.56849145651728,735.6109957229695
193,156,1,1,1,3,1,1,1,3,41,212,250.3891922612361,736.7902949182511
194,156,1,1,1,3,1,1,1,3,41,212,249.2305186000891,737.9489685793982
195,156,1,1,1,3,1,1,1,3,41,212,248.39205560783992,738.7874315716471
196,156,1,1,1,3,1,1,1,3,41,212,247.3587256188337,739.8207615606536
197,156,1,1,1,3,1,1,1,3,41,212,246.79691691124498,740.3825702682419
198,156,1,1,1,3,1,1,1,3,41,212,245.5554283422936,741.6240588371938
199,156,1,1,1,3,1,1,1,3,41,212,244.96659676827147,742.2128904112153
200,156,1,1,1,3,1,1,1,3,41,212,244.3129976752073,742.8664895042798
201,156,1,1,1,3,1,1,1,3,41,212,243.41541340176278,743.7640737777247
202,156,1,1,1,3,1,1,1,3,41,212,242.83776658142787,744.3417205980593
203,156,1,1,1,3,1,1,1,3,41,212,242.06151948422564,745.1179676952617
204,156,1,1,1,3,1,1,1,3,41,212,241.47701832592358,745.7024688535633
205,156,1,1,1,3,1,1,1,3,41,212,240.8747357472238,746.304751432263
206,156,1,1,1,3,1,1,1,3,41,212,239.90124763055022,747.278239548937
207,156,1,1,1,3,1,1,1,3,41,212,239.28531510797336,747.8941720715136
208,156,1,1,1,3,1,1,1,3,41,212,238.33340378348183,748.8460833960053
209,156,1,1,1,3,1,1,1,3,41,212,237.6739596226511,749.5055275568357
210,156,1,1,1,3,1,1,1,3,41,232,277.8891649180951,709.2903222613926
211,156,1,1,1,3,1,1,1,3,41,205,272.0600431520671,715.1194440274205
212,156,1,1,1,3,1,1,1,3,41,205,268.4988245736855,718.6806626058017
213,156,1,1,1,3,1,1,1,3,41,205,266.4275549300213,720.7519322494659
214,156,1,1,1,3,1,1,1,3,41,205,265.15559237791473,722.0238948015725
215,156,1,1,1,3,1,1,1,3,41,205,264.08402621039977,723.0954609690871
216,156,1,1,1,3,1,1,1,3,41,205,263.02525774448515,724.1542294350019
217,156,1,1,1,3,1,1,1,3,41,205,262.3088166962521,724.8706704832351
218,156,1,1,1,3,1,1,1,3,41,205,261.89259526089586,725.2868919185912
219,156,1,1,1,3,1,1,1,3,41,205,261.480216919857,725.6992702596305
220,155,1,1,1,3,1,1,1,3,42,202,256.1457420170524,730.9510321764956
221,155,1,1,1,3,1,1,1,3,42,202,255.8491543166648,731.2476198768834
222,155,1,1,1,3,1,1,1,3,42,202,255.33313861773922,731.7636355758087
223,155,1,1,1,3,1,1,1,3,42,202,254.8079855835469,732.2887886100013
224,155,1,1,1,3,1,1,1,3,42,202,254.29720378315898,732.7995704103894
225,155,1,1,1,3,1,1,1,3,42,202,253.69900424817988,733.3977699453685
226,155,1,1,1,3,1,1,1,3,42,202,253.1468757697708,733.9498984237774
227,155,1,1,1,3,1,1,1,3,42,202,252.44417401614535,734.6526001774033
228,155,1,1,1,3,1,1,1,3,42,202,251.6145646577402,735.4822095358085
229,155,1,1,1,3,1,1,1,3,42,202,251.15076278618307,735.9460114073654
230,155,1,1,1,3,1,1,1,3,42,202,250.6715658650342,736.425208328514
231,155,1,1,1,3,1,1,1,3,42,202,249.86451931231107,737.2322548812374
232,155,1,1,1,3,1,1,1,3,42,202,249.122229873065,737.974544320483
233,155,1,1,1,3,1,1,1,3,42,202,248.59329286511536,738.5034813284328
234,155,1,1,1,3,1,1,1,3,42,202,247.63377536720205,739.4629988263459
235,155,1,1,1,3,1,1,1,3,42,202,246.39038745296955,740.7063867405784
236,155,1,1,1,3,1,1,1,3,42,202,244.69351867124905,742.4032555222992
237,155,1,1,1,3,1,1,1,3,42,202,243.20432459868414,743.8924495948645
238,155,1,1,1,3,1,1,1,3,42,202,242.16658954820568,744.9301846453425
239,155,1,1,1,3,1,1,1,3,42,202,241.22902414792,745.8677500456279
240,155,1,1,1,3,1,1,1,3,42,216,283.30761141946414,703.7891627740844
241,154,1,1,1,3,1,1,1,3,43,219,274.71358462682764,712.2994023861596
242,154,1,1,1,3,1,1,1,3,43,219,271.9077238044462,715.1052632085408
243,154,1,1,1,3,1,1,1,3,43,219,270.47071605996,716.542270953027
244,154,1,1,1,3,1,1,1,3,43,219,268.8484090358076,718.1645779771791
245,154,1,1,1,3,1,1,1,3,43,219,267.5111295869958,719.501857425991
246,154,1,1,1,3,1,1,1,3,43,219,266.41728290317417,720.5957041098134
247,154,1,1,1,3,1,1,1,3,43,219,265.729313831808,721.2836731811788
248,154,1,1,1,3,1,1,1,3,43,219,265.28307287847986,721.7299141345068
249,154,1,1,1,3,1,1,1,3,43,219,264.9400905768387,722.0728964361487
250,154,1,1,1,3,1,1,1,3,43,219,264.55739126778826,722.4555957451986
251,154,1,1,1,3,1,1,1,3,43,219,264.270603424228,722.7423835887587
252,154,1,1,1,3,1,1,1,3,43,219,264.1704734749934,722.8425135379935
253,154,1,1,1,3,1,1,1,3,43,219,264.1904877314574,722.8224992815292
254,154,1,1,1,3,1,1,1,3,43,219,264.08188698048275,722.931100032504
255,154,1,1,1,3,1,1,1,3,43,219,263.4341210228318,723.5788659901559
256,154,1,1,1,3,1,1,1,3,43,219,262.98596528461576,724.027021728371
257,154,1,1,1,3,1,1,1,3,43,219,262.62369567580487,724.389291337182
258,154,1,1,1,3,1,1,1,3,43,219,261.9246562247311,725.0883307882558
259,154,1,1,1,3,1,1,1,3,43,219,261.218629701961,725.7943573110263
260,154,1,1,1,3,1,1,1,3,43,219,260.757414306871,726.2555727061161
261,154,1,1,1,3,1,1,1,3,43,219,259.9072300280565,727.1057569849308
262,154,1,1,1,3,1,1,1,3,43,219,259.04139562827663,727.9715913847102
263,154,1,1,1,3,1,1,1,3,43,219,258.2956169349179,728.7173700780693
264,154,1,1,1,3,1,1,1,3,43,219,257.590611422694,729.4223755902932
265,154,1,1,1,3,1,1,1,3,43,219,256.8883745213619,730.1246124916254
