Time Unit,Leopard Deaths,Hawk Deaths,Python Deaths,Total Predation Deaths
206154,117,58,1064,1239
206189,117,58,1065,1240
206226,117,58,1066,1241
206230,117,58,1067,1242
206291,117,58,1068,1243
206318,117,58,1069,1244
206399,117,58,1070,1245
206484,117,58,1071,1246
206609,117,58,1072,1247
206660,117,58,1073,1248
206689,117,58,1074,1249
206709,117,58,1075,1250
206822,117,58,1076,1251
206887,117,58,1077,1252
206990,117,58,1078,1253
207009,117,58,1079,1254
207010,117,58,1080,1255
207013,117,58,1081,1256
207020,117,58,1082,1257
207103,117,58,1083,1258
207115,117,58,1084,1259
207154,117,58,1085,1260
207285,117,58,1086,1261
207286,117,58,1087,1262
207411,117,58,1088,1263
207457,117,58,1089,1264
207504,117,58,1090,1265
207615,117,58,1091,1266
207644,117,58,1092,1267
207712,117,58,1093,1268
208002,117,58,1094,1269
208015,117,58,1095,1270
208066,117,58,1096,1271
208143,117,58,1097,1272
208157,117,58,1098,1273
208192,117,58,1099,1274
208546,117,58,1100,1275
208626,117,58,1101,1276
208945,117,58,1102,1277
209007,117,58,1103,1278
209066,117,58,1104,1279
209227,117,58,1105,1280
209237,117,58,1106,1281
209457,117,58,1107,1282
209510,117,58,1108,1283
210002,117,58,1109,1284
210002,117,58,1110,1285
210051,117,58,1111,1286
210072,117,58,1112,1287
210178,117,58,1113,1288
210183,117,58,1114,1289
210306,117,58,1115,1290
210403,117,58,1116,1291
210588,117,58,1117,1292
210675,117,58,1118,1293
210859,117,58,1119,1294
210891,117,58,1120,1295
210918,117,58,1121,1296
210943,117,58,1122,1297
210966,117,58,1123,1298
211072,117,58,1124,1299
211114,117,58,1125,1300
211146,117,58,1126,1301
211209,117,58,1127,1302
211259,117,58,1128,1303
211711,117,58,1129,1304
211766,117,58,1130,1305
212010,117,58,1131,1306
212030,117,58,1132,1307
212042,117,58,1133,1308
212061,117,58,1134,1309
212159,117,58,1135,1310
212405,117,58,1136,1311
212628,117,58,1137,1312
212680,117,58,1138,1313
212715,117,58,1139,1314
212745,117,58,1140,1315
212754,117,58,1141,1316
213128,117,58,1142,1317
213393,117,58,1143,1318
213502,117,58,1144,1319
213560,117,58,1145,1320
213592,117,58,1146,1321
213824,117,58,1147,1322
214090,117,58,1148,1323
214125,117,58,1149,1324
214802,117,58,1150,1325
215115,117,58,1151,1326
215226,117,58,1152,1327
215235,117,58,1153,1328
215427,117,58,1154,1329
215626,117,58,1155,1330
216002,117,58,1156,1331
216084,117,58,1157,1332
216195,117,58,1158,1333
216389,117,58,1159,1334
216403,117,58,1160,1335
216514,117,58,1161,1336
216535,117,58,1162,1337
216736,117,58,1163,1338
216848,117,58,1164,1339
216957,117,58,1165,1340
217262,117,58,1166,1341
217555,117,58,1167,1342
218035,117,58,1168,1343
218194,117,58,1169,1344
218346,117,58,1170,1345
218377,117,58,1171,1346
218448,117,58,1172,1347
218495,117,58,1173,1348
218678,117,58,1174,1349
218895,117,58,1175,1350
218979,117,58,1176,1351
219042,117,58,1177,1352
219404,117,58,1178,1353
219416,117,58,1179,1354
219858,117,58,1180,1355
220021,117,58,1181,1356
220022,117,58,1182,1357
220644,117,58,1183,1358
220884,117,58,1184,1359
221012,117,58,1185,1360
221185,117,58,1186,1361
221254,117,58,1187,1362
221671,117,58,1188,1363
221972,117,58,1189,1364
222208,117,58,1190,1365
222435,117,58,1191,1366
222515,117,58,1192,1367
223030,117,58,1193,1368
223163,117,58,1194,1369
223993,117,58,1195,1370
224051,117,58,1196,1371
224352,117,58,1197,1372
224606,117,58,1198,1373
224921,117,58,1199,1374
225022,117,58,1200,1375
225091,117,58,1201,1376
225222,117,58,1202,1377
225326,117,58,1203,1378
225616,117,58,1204,1379
225798,117,58,1205,1380
226004,117,58,1206,1381
226406,117,58,1207,1382
226526,117,58,1208,1383
226719,117,58,1209,1384
226833,117,58,1210,1385
227035,117,58,1211,1386
227451,117,58,1212,1387
227853,117,58,1213,1388
228070,117,58,1214,1389
228200,117,58,1215,1390
228534,117,58,1216,1391
228708,117,58,1217,1392
229008,117,58,1218,1393
229077,117,58,1219,1394
229445,117,58,1220,1395
229642,117,58,1221,1396
230000,117,58,1222,1397
230010,117,58,1223,1398
230052,117,58,1224,1399
230084,117,58,1225,1400
230292,117,58,1226,1401
230487,117,58,1227,1402
230813,117,58,1228,1403
230855,117,58,1229,1404
231039,117,58,1230,1405
231059,117,58,1231,1406
231102,117,58,1232,1407
231404,117,58,1233,1408
231451,117,58,1234,1409
231716,117,58,1235,1410
231977,117,58,1236,1411
232003,117,58,1237,1412
232102,117,58,1238,1413
232205,117,58,1239,1414
232270,117,58,1240,1415
232573,117,58,1241,1416
232580,117,58,1242,1417
232658,117,58,1243,1418
232737,117,58,1244,1419
232844,117,58,1245,1420
232874,117,58,1246,1421
233042,117,58,1247,1422
233051,117,58,1248,1423
233085,117,58,1249,1424
233197,117,58,1250,1425
233490,117,58,1251,1426
233791,117,58,1252,1427
233906,117,58,1253,1428
233927,117,58,1254,1429
234045,117,58,1255,1430
234102,117,58,1256,1431
234236,117,58,1257,1432
234346,117,58,1258,1433
234414,117,58,1259,1434
234477,117,58,1260,1435
234544,117,58,1261,1436
234795,117,58,1262,1437
235021,117,58,1263,1438
235032,117,58,1264,1439
235046,117,58,1265,1440
235142,117,58,1266,1441
235240,117,58,1267,1442
235520,117,58,1268,1443
235900,117,58,1269,1444
235935,117,58,1270,1445
236010,117,58,1271,1446
236023,117,58,1272,1447
236063,117,58,1273,1448
236090,117,58,1274,1449
236236,117,58,1275,1450
236328,117,58,1276,1451
236412,117,58,1277,1452
236537,117,58,1278,1453
236708,117,58,1279,1454
236872,117,58,1280,1455
236972,117,58,1281,1456
237017,117,58,1282,1457
237147,117,58,1283,1458
237173,117,58,1284,1459
237407,117,58,1285,1460
237542,117,58,1286,1461
237710,117,58,1287,1462
238005,117,58,1288,1463
238047,117,58,1289,1464
238143,117,58,1290,1465
238178,117,58,1291,1466
238197,117,58,1292,1467
238308,117,58,1293,1468
238348,117,58,1294,1469
238411,117,58,1295,1470
238694,117,58,1296,1471
238779,117,58,1297,1472
238831,117,58,1298,1473
239012,117,58,1299,1474
239047,117,58,1300,1475
239055,117,58,1301,1476
239088,117,58,1302,1477
239205,117,58,1303,1478
239205,117,58,1304,1479
239206,117,58,1305,1480
239380,117,58,1306,1481
239539,117,58,1307,1482
239649,117,58,1308,1483
239887,117,58,1309,1484
240176,117,58,1310,1485
240201,117,58,1311,1486
240312,117,58,1312,1487
240375,117,58,1313,1488
240375,117,58,1314,1489
240411,117,58,1315,1490
240420,117,58,1316,1491
240910,117,58,1317,1492
241484,117,58,1318,1493
241718,117,58,1319,1494
241753,117,58,1320,1495
241785,117,58,1321,1496
241814,117,58,1322,1497
241919,117,58,1323,1498
241966,117,58,1324,1499
242049,117,58,1325,1500
242123,117,58,1326,1501
242135,117,58,1327,1502
242209,117,58,1328,1503
242312,117,58,1329,1504
242598,117,58,1330,1505
242682,117,58,1331,1506
242787,117,58,1332,1507
242807,117,58,1333,1508
242970,117,58,1334,1509
243029,117,58,1335,1510
243070,117,58,1336,1511
243414,117,58,1337,1512
243715,117,58,1338,1513
243853,117,58,1339,1514
244041,117,58,1340,1515
244066,117,58,1341,1516
244171,117,58,1342,1517
244228,117,58,1343,1518
244356,117,58,1344,1519
244516,117,58,1345,1520
244595,117,58,1346,1521
244712,117,58,1347,1522
244818,117,58,1348,1523
244912,117,58,1349,1524
245002,117,58,1350,1525
245075,117,58,1351,1526
245358,117,58,1352,1527
245534,117,58,1353,1528
245556,117,58,1354,1529
245668,117,58,1355,1530
246049,117,58,1356,1531
246313,117,58,1357,1532
246321,117,58,1358,1533
246385,117,58,1359,1534
246486,117,58,1360,1535
246605,117,58,1361,1536
246837,117,58,1362,1537
247015,117,58,1363,1538
247258,117,58,1364,1539
247439,117,58,1365,1540
247571,117,58,1366,1541
247574,117,58,1367,1542
247648,117,58,1368,1543
247997,117,58,1369,1544
248087,117,58,1370,1545
248254,117,58,1371,1546
248289,117,58,1372,1547
248415,117,58,1373,1548
248571,117,58,1374,1549
248827,117,58,1375,1550
249180,117,58,1376,1551
249271,117,58,1377,1552
249379,117,58,1378,1553
249579,117,58,1379,1554
249655,117,58,1380,1555
249660,117,58,1381,1556
249775,117,58,1382,1557
250038,117,58,1383,1558
250076,117,58,1384,1559
250111,117,58,1385,1560
250389,117,58,1386,1561
250454,117,58,1387,1562
250506,117,58,1388,1563
250591,117,58,1389,1564
250894,117,58,1390,1565
251015,117,58,1391,1566
251250,117,58,1392,1567
251389,117,58,1393,1568
251552,117,58,1394,1569
251734,117,58,1395,1570
251744,117,58,1396,1571
252038,117,58,1397,1572
252163,117,58,1398,1573
252887,117,58,1399,1574
253002,117,58,1400,1575
253191,117,58,1401,1576
253303,117,58,1402,1577
253688,117,58,1403,1578
253776,117,58,1404,1579
254004,117,58,1405,1580
254076,117,58,1406,1581
254078,117,58,1407,1582
254403,117,58,1408,1583
254692,117,58,1409,1584
254993,117,58,1410,1585
255002,117,58,1411,1586
255190,117,58,1412,1587
255207,117,58,1413,1588
255294,117,58,1414,1589
255491,117,58,1415,1590
255535,117,58,1416,1591
255903,117,58,1417,1592
255987,117,58,1418,1593
256178,117,58,1419,1594
256288,117,58,1420,1595
256478,117,58,1421,1596
256672,117,58,1422,1597
256765,117,58,1423,1598
257081,117,58,1424,1599
257160,117,58,1425,1600
257197,117,58,1426,1601
257226,117,58,1427,1602
257498,117,58,1428,1603
257535,117,58,1429,1604
257559,117,58,1430,1605
257835,117,58,1431,1606
257962,117,58,1432,1607
258037,117,58,1433,1608
258142,117,58,1434,1609
258193,117,58,1435,1610
258342,117,58,1436,1611
258673,117,58,1437,1612
258745,117,58,1438,1613
258746,117,58,1439,1614
258884,117,58,1440,1615
258977,117,58,1441,1616
259022,117,58,1442,1617
259137,117,58,1443,1618
259147,117,58,1444,1619
259187,117,58,1445,1620
259276,117,58,1446,1621
259364,117,58,1447,1622
259513,117,58,1448,1623
259569,117,58,1449,1624
259598,117,58,1450,1625
259764,117,58,1451,1626
259799,117,58,1452,1627
259815,117,58,1453,1628
260050,117,58,1454,1629
260094,117,58,1455,1630
260122,117,58,1456,1631
260132,117,58,1457,1632
260162,117,58,1458,1633
260209,117,58,1459,1634
260322,117,58,1460,1635
260524,117,58,1461,1636
260736,117,58,1462,1637
260918,117,58,1463,1638
260931,117,58,1464,1639
261035,117,58,1465,1640
261098,117,58,1466,1641
261111,117,58,1467,1642
261127,117,58,1468,1643
261193,117,58,1469,1644
261276,117,58,1470,1645
261336,117,58,1471,1646
261409,117,58,1472,1647
261638,117,58,1473,1648
261710,117,58,1474,1649
261907,117,58,1475,1650
261954,117,58,1476,1651
262011,117,58,1477,1652
262050,117,58,1478,1653
262056,117,58,1479,1654
262076,117,58,1480,1655
262110,117,58,1481,1656
262171,117,58,1482,1657
262210,117,58,1483,1658
262229,117,58,1484,1659
262239,117,58,1485,1660
262323,117,58,1486,1661
262411,117,58,1487,1662
262452,117,58,1488,1663
262482,117,58,1489,1664
262511,117,58,1490,1665
262578,117,58,1491,1666
262629,117,58,1492,1667
262812,117,58,1493,1668
262905,117,58,1494,1669
263017,117,58,1495,1670
263022,117,58,1496,1671
263028,117,58,1497,1672
263063,117,58,1498,1673
263183,117,58,1499,1674
263305,117,58,1500,1675
263348,117,58,1501,1676
263367,117,58,1502,1677
263569,117,58,1503,1678
263581,117,58,1504,1679
263671,117,58,1505,1680
263836,117,58,1506,1681
263922,117,58,1507,1682
263928,117,58,1508,1683
264032,117,58,1509,1684
264068,117,58,1510,1685
264072,117,58,1511,1686
264169,117,58,1512,1687
264283,117,58,1513,1688
264377,117,58,1514,1689
264386,117,58,1515,1690
264601,117,58,1516,1691
264757,117,58,1517,1692
265009,117,58,1518,1693
265023,117,58,1519,1694
265035,117,58,1520,1695
265095,117,58,1521,1696
265136,117,58,1522,1697
265163,117,58,1523,1698
265178,117,58,1524,1699
265294,117,58,1525,1700
265399,117,58,1526,1701
265426,117,58,1527,1702
265442,117,58,1528,1703
265634,117,58,1529,1704
265771,117,58,1530,1705
266138,117,58,1531,1706
266165,117,58,1532,1707
266288,117,58,1533,1708
266297,117,58,1534,1709
266361,117,58,1535,1710
266514,117,58,1536,1711
266839,117,58,1537,1712
267002,117,58,1538,1713
267054,117,58,1539,1714
267064,117,58,1540,1715
267071,117,58,1541,1716
267199,117,58,1542,1717
267240,117,58,1543,1718
267593,117,58,1544,1719
267609,117,58,1545,1720
268004,117,58,1546,1721
268032,117,58,1547,1722
268080,117,58,1548,1723
268108,117,58,1549,1724
268114,117,58,1550,1725
268209,117,58,1551,1726
268361,117,58,1552,1727
268470,117,58,1553,1728
268571,117,58,1554,1729
268771,117,58,1555,1730
269064,117,58,1556,1731
269081,117,58,1557,1732
269209,117,58,1558,1733
269258,117,58,1559,1734
269262,117,58,1560,1735
269376,117,58,1561,1736
269403,117,58,1562,1737
269660,117,58,1563,1738
269943,117,58,1564,1739
270002,117,58,1565,1740
270015,117,58,1566,1741
270045,117,58,1567,1742
270222,117,58,1568,1743
270419,117,58,1569,1744
270435,117,58,1570,1745
270526,117,58,1571,1746
270583,117,58,1572,1747
270912,117,58,1573,1748
271086,117,58,1574,1749
271115,117,58,1575,1750
271213,117,58,1576,1751
271337,117,58,1577,1752
271343,117,58,1578,1753
271594,117,58,1579,1754
271597,117,58,1580,1755
271846,117,58,1581,1756
271963,117,58,1582,1757
272002,117,58,1583,1758
272002,117,58,1584,1759
272003,117,58,1585,1760
272012,117,58,1586,1761
272094,117,58,1587,1762
272124,117,58,1588,1763
272222,117,58,1589,1764
272303,117,58,1590,1765
272405,117,58,1591,1766
272423,117,58,1592,1767
272543,117,58,1593,1768
272596,117,58,1594,1769
272902,117,58,1595,1770
272963,117,58,1596,1771
273052,117,58,1597,1772
273054,117,58,1598,1773
273264,117,58,1599,1774
273332,117,58,1600,1775
273356,117,58,1601,1776
273365,117,58,1602,1777
273394,117,58,1603,1778
273554,117,58,1604,1779
273695,117,58,1605,1780
273718,117,58,1606,1781
273782,117,58,1607,1782
273798,117,58,1608,1783
273851,117,58,1609,1784
274006,117,58,1610,1785
274070,117,58,1611,1786
274103,117,58,1612,1787
274323,117,58,1613,1788
274712,117,58,1614,1789
274788,117,58,1615,1790
275104,117,58,1616,1791
275109,117,58,1617,1792
275175,117,58,1618,1793
275344,117,58,1619,1794
275359,117,58,1620,1795
275735,117,58,1621,1796
275768,117,58,1622,1797
275849,117,58,1623,1798
276018,117,58,1624,1799
276036,117,58,1625,1800
276436,117,58,1626,1801
276539,117,58,1627,1802
276570,117,58,1628,1803
276589,117,58,1629,1804
276748,117,58,1630,1805
277252,117,58,1631,1806
277582,117,58,1632,1807
277768,117,58,1633,1808
277802,117,58,1634,1809
278069,117,58,1635,1810
278134,117,58,1636,1811
278353,117,58,1637,1812
278404,117,58,1638,1813
279002,117,58,1639,1814
279868,117,58,1640,1815
279929,117,58,1641,1816
280021,117,58,1642,1817
280169,117,58,1643,1818
280774,117,58,1644,1819
280819,117,58,1645,1820
281218,117,58,1646,1821
281554,117,58,1647,1822
281855,117,58,1648,1823
282034,117,58,1649,1824
282375,117,58,1650,1825
282546,117,58,1651,1826
282561,117,58,1652,1827
282940,117,58,1653,1828
283105,117,58,1654,1829
283649,117,58,1655,1830
283864,117,58,1656,1831
284177,117,58,1657,1832
284206,117,58,1658,1833
284471,117,58,1659,1834
284558,117,58,1660,1835
284583,117,58,1661,1836
285015,117,58,1662,1837
285373,117,58,1663,1838
285736,117,58,1664,1839
285959,117,58,1665,1840
286037,117,58,1666,1841
286188,117,58,1667,1842
286525,117,58,1668,1843
286603,117,58,1669,1844
286902,117,58,1670,1845
287016,117,58,1671,1846
287405,117,58,1672,1847
288140,117,58,1673,1848
288309,117,58,1674,1849
288416,117,58,1675,1850
288441,117,58,1676,1851
288709,117,58,1677,1852
288739,117,58,1678,1853
288760,117,58,1679,1854
289041,117,58,1680,1855
289088,117,58,1681,1856
289969,117,58,1682,1857
290361,117,58,1683,1858
290457,117,58,1684,1859
290684,117,58,1685,1860
290897,117,58,1686,1861
291143,117,58,1687,1862
291217,117,58,1688,1863
292151,117,58,1689,1864
292177,117,58,1690,1865
292483,117,58,1691,1866
292819,117,58,1692,1867
292855,117,58,1693,1868
293000,117,58,1694,1869
293231,117,58,1695,1870
293301,117,58,1696,1871
294002,117,58,1697,1872
294152,117,58,1698,1873
294349,117,58,1699,1874
294467,117,58,1700,1875
294709,117,58,1701,1876
294809,117,58,1702,1877
295010,117,58,1703,1878
295110,117,58,1704,1879
295211,117,58,1705,1880
296002,117,58,1706,1881
296002,117,58,1707,1882
296015,117,58,1708,1883
296483,117,58,1709,1884
296691,117,58,1710,1885
296784,117,58,1711,1886
296995,117,58,1712,1887
297061,117,58,1713,1888
297089,117,58,1714,1889
297297,117,58,1715,1890
297391,117,58,1716,1891
297650,117,58,1717,1892
297897,117,58,1718,1893
297906,117,58,1719,1894
298015,117,58,1720,1895
298023,117,58,1721,1896
298207,117,58,1722,1897
298365,117,58,1723,1898
298658,117,58,1724,1899
298681,117,58,1725,1900
298858,117,58,1726,1901
299040,117,58,1727,1902
299052,117,58,1728,1903
299117,117,58,1729,1904
299135,117,58,1730,1905
299147,117,58,1731,1906
299276,117,58,1732,1907
299293,117,58,1733,1908
299302,117,58,1734,1909
299455,117,58,1735,1910
299485,117,58,1736,1911
299499,117,58,1737,1912
299885,117,58,1738,1913
300025,117,58,1739,1914
300043,117,58,1740,1915
300056,117,58,1741,1916
300131,117,58,1742,1917
300158,117,58,1743,1918
300172,117,58,1744,1919
300186,117,58,1745,1920
300240,117,58,1746,1921
300271,117,58,1747,1922
300420,117,58,1748,1923
300483,117,58,1749,1924
300553,117,58,1750,1925
300732,117,58,1751,1926
300743,117,58,1752,1927
301002,117,58,1753,1928
301002,117,58,1754,1929
301003,117,58,1755,1930
301033,117,58,1756,1931
301074,117,58,1757,1932
301117,117,58,1758,1933
301163,117,58,1759,1934
301218,117,58,1760,1935
301221,117,58,1761,1936
301231,117,58,1762,1937
301268,117,58,1763,1938
301429,117,58,1764,1939
301517,117,58,1765,1940
301569,117,58,1766,1941
301824,117,58,1767,1942
301825,117,58,1768,1943
301970,117,58,1769,1944
301978,117,58,1770,1945
302002,117,58,1771,1946
302024,117,58,1772,1947
302111,117,58,1773,1948
302188,117,58,1774,1949
302191,117,58,1775,1950
302313,117,58,1776,1951
302377,117,58,1777,1952
302416,117,58,1778,1953
302493,117,58,1779,1954
302675,117,58,1780,1955
302822,117,58,1781,1956
302897,117,58,1782,1957
302924,117,58,1783,1958
302931,117,58,1784,1959
303038,117,58,1785,1960
303125,117,58,1786,1961
303127,117,58,1787,1962
303130,117,58,1788,1963
303140,117,58,1789,1964
303151,117,58,1790,1965
303280,117,58,1791,1966
303301,117,58,1792,1967
303607,117,58,1793,1968
303685,117,58,1794,1969
303797,117,58,1795,1970
304027,117,58,1796,1971
304079,117,58,1797,1972
304114,117,58,1798,1973
304118,117,58,1799,1974
304137,117,58,1800,1975
304240,117,58,1801,1976
304265,117,58,1802,1977
304268,117,58,1803,1978
304281,117,58,1804,1979
304379,117,58,1805,1980
304413,117,58,1806,1981
304444,117,58,1807,1982
304541,117,58,1808,1983
304580,117,58,1809,1984
304639,117,58,1810,1985
304664,117,58,1811,1986
304745,117,58,1812,1987
304806,117,58,1813,1988
304911,117,58,1814,1989
304916,117,58,1815,1990
305037,117,58,1816,1991
305096,117,58,1817,1992
305196,117,58,1818,1993
305201,117,58,1819,1994
305262,117,58,1820,1995
305345,117,58,1821,1996
305427,117,58,1822,1997
305510,117,58,1823,1998
305573,117,58,1824,1999
305620,117,58,1825,2000
305646,117,58,1826,2001
305647,117,58,1827,2002
305653,117,58,1828,2003
305837,117,58,1829,2004
305952,117,58,1830,2005
305954,117,58,1831,2006
306043,117,58,1832,2007
306079,117,58,1833,2008
306107,117,58,1834,2009
306136,117,58,1835,2010
306145,117,58,1836,2011
306182,117,58,1837,2012
306182,117,58,1838,2013
306308,117,58,1839,2014
306362,117,58,1840,2015
306412,117,58,1841,2016
306483,117,58,1842,2017
306540,117,58,1843,2018
306620,117,58,1844,2019
306778,117,58,1845,2020
306780,117,58,1846,2021
306827,117,58,1847,2022
307042,117,58,1848,2023
307087,117,58,1849,2024
307331,117,58,1850,2025
307535,117,58,1851,2026
307538,117,58,1852,2027
307746,117,58,1853,2028
307830,117,58,1854,2029
307974,117,58,1855,2030
308039,117,58,1856,2031
308044,117,58,1857,2032
308197,117,58,1858,2033
308201,117,58,1859,2034
308258,117,58,1860,2035
308281,117,58,1861,2036
308595,117,58,1862,2037
308733,117,58,1863,2038
308824,117,58,1864,2039
308971,117,58,1865,2040
309005,117,58,1866,2041
309176,117,58,1867,2042
309197,117,58,1868,2043
309233,117,58,1869,2044
309498,117,58,1870,2045
309575,117,58,1871,2046
309775,117,58,1872,2047
309922,117,58,1873,2048
310286,117,58,1874,2049
310551,117,58,1875,2050
310848,117,58,1876,2051
311012,117,58,1877,2052
311046,117,58,1878,2053
311080,117,58,1879,2054
311249,117,58,1880,2055
311319,117,58,1881,2056
311378,117,58,1882,2057
311380,117,58,1883,2058
311426,117,58,1884,2059
311728,117,58,1885,2060
312009,117,58,1886,2061
312086,117,58,1887,2062
312133,117,58,1888,2063
312321,117,58,1889,2064
312546,117,58,1890,2065
312709,117,58,1891,2066
312854,117,58,1892,2067
312937,117,58,1893,2068
313144,117,58,1894,2069
313155,117,58,1895,2070
313269,117,58,1896,2071
313710,117,58,1897,2072
313903,117,58,1898,2073
314030,117,58,1899,2074
314295,117,58,1900,2075
314694,117,58,1901,2076
314810,117,58,1902,2077
315042,117,58,1903,2078
315148,117,58,1904,2079
315269,117,58,1905,2080
315933,117,58,1906,2081
316289,117,58,1907,2082
316310,117,58,1908,2083
316733,117,58,1909,2084
316748,117,58,1910,2085
317132,117,58,1911,2086
317636,117,58,1912,2087
318145,117,58,1913,2088
318196,117,58,1914,2089
318446,117,58,1915,2090
318716,117,58,1916,2091
318915,117,58,1917,2092
319017,117,58,1918,2093
319555,117,58,1919,2094
319929,117,58,1920,2095
320021,117,58,1921,2096
320383,117,58,1922,2097
320489,117,58,1923,2098
320790,117,58,1924,2099
321123,117,58,1925,2100
321272,117,58,1926,2101
321646,117,58,1927,2102
321812,117,58,1928,2103
322002,117,58,1929,2104
322121,117,58,1930,2105
322136,117,58,1931,2106
322308,117,58,1932,2107
322625,117,58,1933,2108
323002,117,58,1934,2109
323120,117,58,1935,2110
323121,117,58,1936,2111
323187,117,58,1937,2112
323422,117,58,1938,2113
323691,117,58,1939,2114
323703,117,58,1940,2115
324003,117,58,1941,2116
324010,117,58,1942,2117
324118,117,58,1943,2118
324239,117,58,1944,2119
324390,117,58,1945,2120
324435,117,58,1946,2121
324847,117,58,1947,2122
325012,117,58,1948,2123
325041,117,58,1949,2124
325115,117,58,1950,2125
325138,117,58,1951,2126
325382,117,58,1952,2127
325451,117,58,1953,2128
325683,117,58,1954,2129
325719,117,58,1955,2130
325783,117,58,1956,2131
325829,117,58,1957,2132
325964,117,58,1958,2133
326045,117,58,1959,2134
326063,117,58,1960,2135
326201,117,58,1961,2136
326268,117,58,1962,2137
326874,117,58,1963,2138
327002,117,58,1964,2139
327050,117,58,1965,2140
327072,117,58,1966,2141
327146,117,58,1967,2142
327206,117,58,1968,2143
327207,117,58,1969,2144
327324,117,58,1970,2145
327447,117,58,1971,2146
327527,117,58,1972,2147
327565,117,58,1973,2148
327625,117,58,1974,2149
327939,117,58,1975,2150
328045,117,58,1976,2151
328146,117,58,1977,2152
328256,117,58,1978,2153
328288,117,58,1979,2154
328311,117,58,1980,2155
328314,117,58,1981,2156
328368,117,58,1982,2157
328492,117,58,1983,2158
328606,117,58,1984,2159
328750,117,58,1985,2160
328861,117,58,1986,2161
329069,117,58,1987,2162
329080,117,58,1988,2163
329179,117,58,1989,2164
329180,117,58,1990,2165
329210,117,58,1991,2166
329381,117,58,1992,2167
329607,117,58,1993,2168
329686,117,58,1994,2169
329723,117,58,1995,2170
329902,117,58,1996,2171
330068,117,58,1997,2172
330078,117,58,1998,2173
330192,117,58,1999,2174
330415,117,58,2000,2175
330489,117,58,2001,2176
330589,117,58,2002,2177
330598,117,58,2003,2178
330708,117,58,2004,2179
330773,117,58,2005,2180
330867,117,58,2006,2181
331113,117,58,2007,2182
331243,117,58,2008,2183
331328,117,58,2009,2184
331382,117,58,2010,2185
331414,117,58,2011,2186
331626,117,58,2012,2187
331937,117,58,2013,2188
332002,117,58,2014,2189
332233,117,58,2015,2190
332306,117,58,2016,2191
332525,117,58,2017,2192
332713,117,58,2018,2193
332988,117,58,2019,2194
333030,117,58,2020,2195
333158,117,58,2021,2196
333368,117,58,2022,2197
333787,117,58,2023,2198
333790,117,58,2024,2199
334002,117,58,2025,2200
334280,117,58,2026,2201
334569,117,58,2027,2202
334897,117,58,2028,2203
335182,117,58,2029,2204
335211,117,58,2030,2205
335877,117,58,2031,2206
336054,117,58,2032,2207
336355,117,58,2033,2208
336656,117,58,2034,2209
337002,117,58,2035,2210
337303,117,58,2036,2211
338130,117,58,2037,2212
338245,117,58,2038,2213
338506,117,58,2039,2214
338546,117,58,2040,2215
339226,117,58,2041,2216
339617,117,58,2042,2217
339956,117,58,2043,2218
340260,117,58,2044,2219
340469,117,58,2045,2220
340953,117,58,2046,2221
341002,117,58,2047,2222
341855,117,58,2048,2223
341874,117,58,2049,2224
342156,117,58,2050,2225
342575,117,58,2051,2226
343044,117,58,2052,2227
343546,117,58,2053,2228
343573,117,58,2054,2229
343847,117,58,2055,2230
343929,117,58,2056,2231
344895,117,58,2057,2232
345196,117,58,2058,2233
345279,117,58,2059,2234
345580,117,58,2060,2235
345927,117,58,2061,2236
345959,117,58,2062,2237
346945,117,58,2063,2238
347061,117,58,2064,2239
347246,117,58,2065,2240
347362,117,58,2066,2241
347614,117,58,2067,2242
347663,117,58,2068,2243
348388,117,58,2069,2244
348926,117,58,2070,2245
349227,117,58,2071,2246
349275,117,58,2072,2247
349529,117,58,2073,2248
350231,117,58,2074,2249
350533,117,58,2075,2250
350853,117,58,2076,2251
350958,117,58,2077,2252
351204,117,58,2078,2253
351719,117,58,2079,2254
352020,117,58,2080,2255
352626,117,58,2081,2256
352728,117,58,2082,2257
353018,117,58,2083,2258
353029,117,58,2084,2259
353597,117,58,2085,2260
353898,117,58,2086,2261
354255,117,58,2087,2262
354314,117,58,2088,2263
354587,117,58,2089,2264
354894,117,58,2090,2265
354947,117,58,2091,2266
355281,117,58,2092,2267
355976,117,58,2093,2268
356305,117,58,2094,2269
356375,117,58,2095,2270
356606,117,58,2096,2271
356943,117,58,2097,2272
357244,117,58,2098,2273
357666,117,58,2099,2274
358017,117,58,2100,2275
358368,117,58,2101,2276
358407,117,58,2102,2277
358708,117,58,2103,2278
359325,117,58,2104,2279
359841,117,58,2105,2280
360206,117,58,2106,2281
360313,117,58,2107,2282
360522,117,58,2108,2283
360614,117,58,2109,2284
361051,117,58,2110,2285
361577,117,58,2111,2286
361647,117,58,2112,2287
361878,117,58,2113,2288
361967,117,58,2114,2289
362378,117,58,2115,2290
362680,117,58,2116,2291
363002,117,58,2117,2292
363072,117,58,2118,2293
363474,117,58,2119,2294
363661,117,58,2120,2295
363825,117,58,2121,2296
363962,117,58,2122,2297
364156,117,58,2123,2298
364394,117,58,2124,2299
364732,117,58,2125,2300
365002,117,58,2126,2301
365033,117,58,2127,2302
365083,117,58,2128,2303
365294,117,58,2129,2304
365322,117,58,2130,2305
365625,117,58,2131,2306
365818,117,58,2132,2307
365919,117,58,2133,2308
366002,117,58,2134,2309
366021,117,58,2135,2310
366044,117,58,2136,2311
