Time Unit,Vervet Population,Leopard Population,Hawk Population,Python Population,Predator Population,Deaths due to Leopard,Deaths due to Hawk,Deaths due to Python,Total Predation Deaths,Starvation Deaths,Average Fear Level,Average Hunger Level,Average Energy Level
4726,57,2,4,8,14,8,28,22,58,209,463,325.3910715062924,446.5387530551111
4727,57,2,4,8,14,8,28,22,58,209,463,324.5570175840295,447.372806977374
4728,57,2,4,8,14,8,28,22,58,209,463,323.52811565744946,448.40170890395405
4729,57,2,4,8,14,8,28,22,58,209,463,322.25775291987907,449.6720716415242
4730,57,2,4,8,14,8,28,22,58,209,463,321.2928722065724,450.63695235483107
4731,57,2,4,8,14,8,28,22,58,209,463,320.6630037498072,451.2668208115964
4732,57,2,4,8,14,8,28,22,58,209,463,320.06399170633887,451.8658328550647
4733,57,2,4,8,14,8,28,22,58,209,463,319.32614127549675,452.6036832859067
4734,57,2,4,8,14,8,28,22,58,209,463,318.7844216094876,453.1454029519157
4735,57,2,4,8,14,8,28,22,58,209,463,318.4388413062644,453.49098325513904
4736,57,2,4,8,14,8,28,22,58,209,463,318.1261216155058,453.8037029458978
4737,57,2,4,8,14,8,28,22,58,209,463,317.84775945690785,454.0820651044956
4738,57,2,4,8,14,8,28,22,58,209,463,317.3678323186851,454.56199224271853
4739,57,2,4,8,14,8,28,22,58,209,463,316.99517262493873,454.9346519364647
4740,57,2,4,8,14,8,28,22,58,209,466,355.8345667360399,416.0952578253636
4741,57,2,4,8,14,8,28,22,58,209,463,355.2660456476681,416.6637789137354
4742,57,2,4,8,14,8,28,22,58,209,463,354.2519509963865,417.677873565017
4743,57,2,4,8,14,8,28,22,58,209,463,353.4458199241299,418.4840046372736
4744,57,2,4,8,14,8,28,22,58,209,463,352.75183064689753,419.1779939145059
4745,57,2,4,8,14,8,28,22,58,209,463,351.97110829057715,419.9587162708263
4746,57,2,4,8,14,8,28,22,58,209,463,351.3520749888092,420.5777495725942
4747,57,2,4,8,14,8,28,22,58,209,463,351.02780196099815,420.90202260040536
4748,57,2,4,8,14,8,28,22,58,209,463,350.9658041381118,420.9640204232917
4749,57,2,4,8,14,8,28,22,58,209,463,350.9023970120465,421.027427549357
4750,57,2,4,8,14,8,28,22,58,209,463,350.8375904800416,421.092234081362
4751,57,2,4,8,14,8,28,22,58,209,463,350.77498754601834,421.15483701538517
4752,57,2,4,8,14,8,28,22,58,209,463,350.713571086193,421.2162534752105
4753,57,2,4,8,14,8,28,22,58,209,463,350.6258088040505,421.304015757353
4754,57,2,4,8,14,8,28,22,58,209,463,350.53738213762995,421.39244242377356
4755,57,2,4,8,14,8,28,22,58,209,463,350.4509000912395,421.47892447016403
4756,57,2,4,8,14,8,28,22,58,209,463,350.3638298442947,421.5659947171088
4757,57,2,4,8,14,8,28,22,58,209,463,350.1643454906978,421.7654790707057
4758,57,2,4,8,14,8,28,22,58,209,463,349.75980472155834,422.17001983984517
4759,57,2,4,8,14,8,28,22,58,209,463,349.1520392208511,422.7777853405524
4760,57,2,4,8,14,8,28,22,58,209,463,348.65901576473846,423.27080879666505
4761,57,2,4,8,14,8,28,22,58,209,463,348.37821887765045,423.551605683753
4762,57,2,4,8,14,8,28,22,58,209,463,348.3047425826218,423.62508197878174
4763,57,2,4,8,14,8,28,22,58,209,463,348.02696626385523,423.90285829754816
4764,57,2,4,8,14,8,28,22,58,209,463,347.7623860462009,424.16743851520255
4765,57,2,4,8,14,8,28,22,58,209,463,347.5010523235481,424.4287722378554
4766,57,2,4,8,14,8,28,22,58,209,463,347.2459043737103,424.6839201876933
4767,57,2,4,8,14,8,28,22,58,209,463,346.9938810062718,424.93594355513164
4768,57,2,4,8,14,8,28,22,58,209,463,346.7490580876546,425.1807664737489
4769,57,2,4,8,14,8,28,22,58,209,463,346.61202461483487,425.31779994656864
