Time Unit,Vervet Population,Leopard Population,Hawk Population,Python Population,Predator Population,Deaths due to Leopard,Deaths due to Hawk,Deaths due to Python,Total Predation Deaths,Starvation Deaths,Average Fear Level,Average Hunger Level,Average Energy Level
82,98,2,2,2,6,0,0,0,0,2,251.59008587906484,376.72260773845767,623.2773922615424
83,98,2,2,2,6,0,0,0,0,2,249.0741850202741,375.1994105230598,624.8005894769403
84,98,2,2,2,6,0,0,0,0,2,246.5834431700713,373.60059337445773,626.3994066255419
85,98,2,2,2,6,0,0,0,0,2,244.11760873837062,371.92616306240205,628.0738369375982
86,98,2,2,2,6,0,0,0,0,2,241.67643265098704,370.25172859584256,629.7482714041574
87,98,2,2,2,6,0,0,0,0,2,239.25966832447702,368.57729019948846,631.4227098005117
88,98,2,2,2,6,0,0,0,0,2,236.86707164123226,366.9028480903018,633.0971519096984
89,98,2,2,2,6,0,0,0,0,2,234.49840092482,365.22840242783207,634.771597572168
90,98,2,2,2,6,0,0,0,0,2,251.0786188991418,363.6674189283455,636.3325810716545
91,98,2,2,2,6,0,0,0,0,2,258.9345442675191,362.18206070892313,637.8179392910769
92,98,2,2,2,6,0,0,0,0,2,256.345198824844,360.69669740630036,639.3033025936996
93,98,2,2,2,6,0,0,0,0,2,253.78174683659554,359.2113292090067,640.7886707909935
94,98,2,2,2,6,0,0,0,0,2,251.24392936822954,357.76374914513286,642.2362508548672
95,98,2,2,2,6,0,0,0,0,2,248.73149007454725,356.27836335587205,643.7216366441281
96,98,2,2,2,6,0,0,0,0,2,246.24417517380175,354.7929579267981,645.2070420732018
97,98,2,2,2,6,0,0,0,0,2,243.78173342206384,353.3075480962568,646.6924519037434
98,98,2,2,2,6,0,0,0,0,2,241.34391608784307,351.82213406333443,648.1778659366661
99,98,2,2,2,6,0,0,0,0,2,238.9304769269647,350.3745088840258,649.6254911159742
100,98,2,2,2,6,0,0,0,0,2,236.54117215769503,348.9268797298531,651.0731202701471
101,98,2,2,2,6,0,0,0,0,2,234.17576043611808,347.47924682936815,652.5207531706317
102,98,2,2,2,6,0,0,0,0,2,231.83400283175698,346.0315888307657,653.9684111692343
103,98,2,2,2,6,0,0,0,0,2,229.51566280343926,344.5839169474938,655.4160830525063
104,98,2,2,2,6,0,0,0,0,2,227.2205061754049,343.0984349590684,656.9015650409318
105,98,2,2,2,6,0,0,0,0,2,233.14003435589484,341.688588237097,658.3114117629033
106,98,2,2,2,6,0,0,0,0,2,236.74615810826978,340.31655590025497,659.6834440997449
107,98,2,2,2,6,0,0,0,0,2,234.37869652718706,338.94451944810675,661.0554805518935
108,98,2,2,2,6,0,0,0,0,2,232.0349095619153,337.5724790626999,662.4275209373
109,98,2,2,2,6,0,0,0,0,2,229.71456046629598,336.16264188855735,663.8373581114428
110,98,2,2,2,6,0,0,0,0,2,227.41741486163312,334.75278573313574,665.2472142668645
111,98,2,2,2,6,0,0,0,0,2,225.14324071301684,333.3429259129177,666.6570740870823
112,98,2,2,2,6,0,0,0,0,2,222.89180830588663,331.93306258103206,668.0669374189683
113,98,2,2,2,6,0,0,0,0,2,220.6628902228277,330.52319586913234,669.4768041308679
114,98,2,2,2,6,0,0,0,0,2,218.45626132059948,329.1133260355603,670.8866739644398
115,98,2,2,2,6,0,0,0,0,2,216.27169870739345,327.6278443235812,672.3721556764189
116,98,2,2,2,6,0,0,0,0,2,214.10898172031955,326.14235154558037,673.8576484544197
